CD_ESTACAO;DT_MEDICAO;HR_MEDICAO;CHUVA
A803;2013-03-27;1400;0
A803;2013-03-27;1600;0
A803;2013-03-27;1700;0
A803;2013-03-27;1800;0
A803;2013-03-27;1900;0
A803;2013-03-27;2200;0
A803;2013-03-26;0;0
A803;2013-03-26;300;0
A803;2013-03-26;500;0
A803;2013-03-26;700;0
A803;2013-03-26;800;0
A803;2013-03-26;1100;0
A803;2013-03-26;1500;0
A803;2013-03-26;1800;0
A803;2013-03-26;1900;0
A803;2013-03-26;2300;0
A803;2013-03-25;0;0
A803;2013-03-25;500;0
A803;2013-03-25;600;0
A803;2013-03-25;800;0
A803;2013-03-25;1000;0
A803;2013-03-25;1500;0
A803;2013-03-25;1600;0
A803;2013-03-25;1700;0
A803;2013-03-25;1800;0
A803;2013-03-25;1900;0
A803;2013-03-25;2000;0
A803;2013-03-25;2300;0
A803;2013-03-24;0;0
A803;2013-03-24;200;0
A803;2013-03-24;300;0
A803;2013-03-24;400;0
A803;2013-03-24;600;0
A803;2013-03-24;700;0
A803;2013-03-24;800;0
A803;2013-03-24;900;0
A803;2013-03-24;1000;0
A803;2013-03-24;1200;0
A803;2013-03-24;1300;0
A803;2013-03-24;1600;0
A803;2013-03-24;1800;0
A803;2013-03-24;2000;0
A803;2013-03-24;2100;0
A803;2013-03-24;2200;0
A803;2013-03-23;0;0
A803;2013-03-23;100;0
A803;2013-03-23;200;0
A803;2013-03-23;300;0
A803;2013-03-23;500;0
A803;2013-03-23;600;0
A803;2013-03-23;1000;0
A803;2013-03-23;1200;0,2
A803;2013-03-23;1300;0
A803;2013-03-23;1400;0
A803;2013-03-23;1500;0
A803;2013-03-23;1700;0
A803;2013-03-23;1800;0
A803;2013-03-23;1900;0
A803;2013-03-23;2100;0
A803;2013-03-23;2200;0
A803;2013-03-23;2300;0
A803;2013-03-22;0;0
A803;2013-03-22;100;0
A803;2013-03-22;200;0
A803;2013-03-22;500;0
A803;2013-03-22;600;0
A803;2013-03-22;800;0
A803;2013-03-22;900;0
A803;2013-03-22;1000;0
A803;2013-03-22;1100;0
A803;2013-03-22;1200;0
A803;2013-03-22;1300;0
A803;2013-03-22;1400;0
A803;2013-03-22;1500;0
A803;2013-03-22;1800;0
A803;2013-03-22;1900;0
A803;2013-03-22;2000;0
A803;2013-03-21;100;0
A803;2013-03-21;300;0
A803;2013-03-21;500;0
A803;2013-03-21;800;0
A803;2013-03-21;900;0
A803;2013-03-21;1000;0
A803;2013-03-21;1400;0
A803;2013-03-21;1500;0
A803;2013-03-21;1600;0
A803;2013-03-21;1900;0
A803;2013-03-21;2000;0
A803;2013-03-21;2200;0
A803;2013-03-20;0;0
A803;2013-03-20;200;0
A803;2013-03-20;300;0
A803;2013-03-20;500;0
A803;2013-03-20;600;0
A803;2013-03-20;900;2,6
A803;2013-03-20;1000;3
A803;2013-03-20;1100;2
A803;2013-03-20;1300;0,2
A803;2013-03-20;1400;0
A803;2013-03-20;1600;0
A803;2013-03-20;1800;0
A803;2013-03-20;1900;0
A803;2013-03-20;2000;0
A803;2013-03-20;2100;0
A803;2013-03-20;2300;0
A803;2013-03-19;0;0
A803;2013-03-19;200;0
A803;2013-03-19;300;0
A803;2013-03-19;700;0
A803;2013-03-19;800;0
A803;2013-03-19;900;0
A803;2013-03-19;1000;0
A803;2013-03-19;1100;0
A803;2013-03-19;1200;0
A803;2013-03-19;1300;0
A803;2013-03-19;1400;1
A803;2013-03-19;1600;0,4
A803;2013-03-19;1700;0
A803;2013-03-19;1800;0
A803;2013-03-19;2000;1,2
A803;2013-03-19;2100;0,6
A803;2013-03-19;2300;1,6
A803;2013-03-18;100;0
A803;2013-03-18;200;0
A803;2013-03-18;400;0
A803;2013-03-18;900;0
A803;2013-03-18;1000;0
A803;2013-03-18;1100;0
A803;2013-03-18;1200;0
A803;2013-03-18;1400;0
A803;2013-03-18;1500;0
A803;2013-03-18;1600;0
A803;2013-03-18;1800;0
A803;2013-03-18;2000;0
A803;2013-03-18;2200;0,2
A803;2013-03-18;2300;0
A803;2013-03-17;0;0
A803;2013-03-17;200;0
A803;2013-03-17;300;0
A803;2013-03-17;700;0
A803;2013-03-17;800;0
A803;2013-03-17;1100;0
A803;2013-03-17;1200;0
A803;2013-03-17;1300;0
A803;2013-03-17;1400;0
A803;2013-03-17;1600;0
A803;2013-03-17;1900;0
A803;2013-03-17;2000;0
A803;2013-03-17;2100;0
A803;2013-03-17;2300;0
A803;2013-03-16;100;0
A803;2013-03-16;300;0
A803;2013-03-16;400;0
A803;2013-03-16;500;0
A803;2013-03-16;700;0
A803;2013-03-16;800;0
A803;2013-03-16;1000;0
A803;2013-03-16;1300;0
A803;2013-03-16;1400;0
A803;2013-03-16;1500;0
A803;2013-03-16;1800;0
A803;2013-03-16;2000;0
A803;2013-03-16;2100;0
A803;2013-03-16;2200;0
A803;2013-03-15;0;0
A803;2013-03-15;500;0
A803;2013-03-15;600;0
A803;2013-03-15;900;0
A803;2013-03-15;1000;0
A803;2013-03-15;1100;0
A803;2013-03-15;1200;0
A803;2013-03-15;1400;0
A803;2013-03-15;1600;0
A803;2013-03-15;1900;0
A803;2013-03-15;2000;0
A803;2013-03-15;2200;0
A803;2013-03-14;300;0
A803;2013-03-14;400;0
A803;2013-03-14;500;0
A803;2013-03-14;600;0
A803;2013-03-14;700;0
A803;2013-03-14;900;0
A803;2013-03-14;1000;0
A803;2013-03-14;1200;0
A803;2013-03-14;1600;0
A803;2013-03-14;1700;0
A803;2013-03-14;1800;0
A803;2013-03-14;1900;0
A803;2013-03-14;2000;0
A803;2013-03-14;2200;0
A803;2013-03-13;300;0
A803;2013-03-13;400;0
A803;2013-03-13;700;0
A803;2013-03-13;800;0
A803;2013-03-13;1000;0
A803;2013-03-13;1100;0
A803;2013-03-13;1200;0
A803;2013-03-13;1400;0
A803;2013-03-13;1500;0
A803;2013-03-13;1700;0
A803;2013-03-13;1900;0
A803;2013-03-13;2000;0
A803;2013-03-13;2100;0
A803;2013-03-12;200;0
A803;2013-03-12;300;0
A803;2013-03-12;400;0
A803;2013-03-12;500;16,8
A803;2013-03-12;600;18,8
A803;2013-03-12;700;8
A803;2013-03-12;800;1,4
A803;2013-03-12;900;0,2
A803;2013-03-12;1000;1
A803;2013-03-12;1200;3,6
A803;2013-03-12;1600;2,8
A803;2013-03-12;1700;1,8
A803;2013-03-12;1800;0,2
A803;2013-03-12;1900;1,8
A803;2013-03-12;2000;0
A803;2013-03-11;0;0
A803;2013-03-11;100;0
A803;2013-03-11;200;0
A803;2013-03-11;500;0
A803;2013-03-11;600;0
A803;2013-03-11;700;0
A803;2013-03-11;800;0
A803;2013-03-11;900;0
A803;2013-03-11;1000;0
A803;2013-03-11;1300;0
A803;2013-03-11;1600;0
A803;2013-03-11;1700;0
A803;2013-03-11;1800;0
A803;2013-03-11;2200;0
A803;2013-03-11;2300;0
A803;2013-03-10;0;0
A803;2013-03-10;100;0
A803;2013-03-10;200;0
A803;2013-03-10;300;0
A803;2013-03-10;400;0
A803;2013-03-10;600;0
A803;2013-03-10;700;0
A803;2013-03-10;800;0
A803;2013-03-10;900;18,6
A803;2013-03-10;1000;0,6
A803;2013-03-10;1100;0
A803;2013-03-10;1200;0
A803;2013-03-10;1600;0
A803;2013-03-10;1700;0
A803;2013-03-10;1900;0
A803;2013-03-10;2000;0
A803;2013-03-10;2200;0
A803;2013-03-10;2300;0
A803;2013-03-09;0;0
A803;2013-03-09;200;0
A803;2013-03-09;400;6,2
A803;2013-03-09;700;0,4
A803;2013-03-09;800;0,2
A803;2013-03-09;1000;0
A803;2013-03-09;1100;0
A803;2013-03-09;1300;0
A803;2013-03-09;1500;0
A803;2013-03-09;1600;0
A803;2013-03-09;1700;0
A803;2013-03-09;2000;0
A803;2013-03-09;2100;0
A803;2013-03-09;2200;0
A803;2013-03-09;2300;0
A803;2013-03-08;0;0
A803;2013-03-08;300;0
A803;2013-03-08;600;0
A803;2013-03-08;700;0
A803;2013-03-08;1000;0
A803;2013-03-08;1300;3,2
A803;2013-03-08;1500;5,6
A803;2013-03-08;1600;5,6
A803;2013-03-08;1700;2
A803;2013-03-08;1800;0
A803;2013-03-08;2200;0
A803;2013-03-07;0;0
A803;2013-03-07;100;0
A803;2013-03-07;300;0
A803;2013-03-07;500;0
A803;2013-03-07;600;0
A803;2013-03-07;700;0
A803;2013-03-07;900;0,2
A803;2013-03-07;1000;0
A803;2013-03-07;1100;0
A803;2013-03-07;1300;0
A803;2013-03-07;1500;0
A803;2013-03-07;1600;0
A803;2013-03-07;1700;0
A803;2013-03-07;1800;0
A803;2013-03-07;2100;0
A803;2013-03-07;2300;0
A803;2013-03-06;0;0
A803;2013-03-06;100;0
A803;2013-03-06;400;0
A803;2013-03-06;600;0
A803;2013-03-06;700;0
A803;2013-03-06;900;0
A803;2013-03-06;1000;0
A803;2013-03-06;1100;0
A803;2013-03-06;1200;0
A803;2013-03-06;1500;0
A803;2013-03-06;1600;0
A803;2013-03-06;1800;0
A803;2013-03-06;2100;0
A803;2013-03-06;2200;0
A803;2013-03-06;2300;0
A803;2013-03-05;0;1,6
A803;2013-03-05;200;1,6
A803;2013-03-05;400;0
A803;2013-03-05;600;0
A803;2013-03-05;900;0
A803;2013-03-05;1100;0
A803;2013-03-05;1400;0
A803;2013-03-05;1500;0
A803;2013-03-05;1600;0
A803;2013-03-05;1800;0
A803;2013-03-05;2100;0
A803;2013-03-04;0;5,6
A803;2013-03-04;100;0,6
A803;2013-03-04;200;0
A803;2013-03-04;400;1,6
A803;2013-03-04;500;0,4
A803;2013-03-04;800;0
A803;2013-03-04;900;0
A803;2013-03-04;1000;0
A803;2013-03-04;1100;0
A803;2013-03-04;1200;0
A803;2013-03-04;1800;0
A803;2013-03-04;1900;0
A803;2013-03-04;2100;0
A803;2013-03-04;2200;0
A803;2013-03-04;2300;0
A803;2013-03-03;100;0
A803;2013-03-03;200;0
A803;2013-03-03;400;0
A803;2013-03-03;600;0
A803;2013-03-03;700;0
A803;2013-03-03;800;0
A803;2013-03-03;1100;0
A803;2013-03-03;1200;2
A803;2013-03-03;1400;14
A803;2013-03-03;1700;0
A803;2013-03-03;1800;1,4
A803;2013-03-03;2100;1,6
A803;2013-03-02;100;0
A803;2013-03-02;200;0
A803;2013-03-02;500;0
A803;2013-03-02;600;0
A803;2013-03-02;700;0
A803;2013-03-02;800;0
A803;2013-03-02;900;0
A803;2013-03-02;1000;0
A803;2013-03-02;1200;0
A803;2013-03-02;1300;0
A803;2013-03-02;1400;0
A803;2013-03-02;1500;0
A803;2013-03-02;1600;0
A803;2013-03-02;1700;0
A803;2013-03-02;2000;0
A803;2013-03-02;2100;0
A803;2013-03-01;0;0
A803;2013-03-01;200;0
A803;2013-03-01;300;0
A803;2013-03-01;400;0
A803;2013-03-01;700;0
A803;2013-03-01;800;0
A803;2013-03-01;900;0
A803;2013-03-01;1200;0
A803;2013-03-01;1400;0
A803;2013-03-01;1500;0
A803;2013-03-01;1600;0
A803;2013-03-01;1800;0
A803;2013-03-01;1900;0
A803;2013-03-01;2200;0
A803;2013-02-28;0;0
A803;2013-02-28;200;0
A803;2013-02-28;300;0
A803;2013-02-28;500;0
A803;2013-02-28;600;0
A803;2013-02-28;700;0
A803;2013-02-28;900;0
A803;2013-02-28;1000;0,2
A803;2013-02-28;1300;0
A803;2013-02-28;1400;0
A803;2013-02-28;1500;0
A803;2013-02-28;1600;0
A803;2013-02-28;1700;0
A803;2013-02-28;1800;0
A803;2013-02-28;1900;0
A803;2013-02-28;2000;0
A803;2013-02-28;2100;0
A803;2013-02-27;100;0
A803;2013-02-27;200;0
A803;2013-02-27;300;0
A803;2013-02-27;500;0
A803;2013-02-27;600;0
A803;2013-02-27;900;0
A803;2013-02-27;1000;0
A803;2013-02-27;1200;0
A803;2013-02-27;1300;0
A803;2013-02-27;1400;0
A803;2013-02-27;1600;0
A803;2013-02-27;1700;0
A803;2013-02-27;1800;0
A803;2013-02-27;1900;0
A803;2013-02-27;2000;0
A803;2013-02-27;2100;0
A803;2013-02-27;2300;0
A803;2013-02-26;0;0
A803;2013-02-26;100;0
A803;2013-02-26;200;0
A803;2013-02-26;300;0
A803;2013-02-26;400;0
A803;2013-02-26;500;0
A803;2013-02-26;700;0
A803;2013-02-26;1000;0
A803;2013-02-26;1100;0
A803;2013-02-26;1200;0
A803;2013-02-26;1300;0
A803;2013-02-26;1400;0
A803;2013-02-26;1700;0
A803;2013-02-26;2200;0
A803;2013-02-25;0;4
A803;2013-02-25;100;0
A803;2013-02-25;300;0
A803;2013-02-25;400;0
A803;2013-02-25;600;1,2
A803;2013-02-25;700;0,8
A803;2013-02-25;1100;0
A803;2013-02-25;1200;0
A803;2013-02-25;1300;0
A803;2013-02-25;1500;0
A803;2013-02-25;1700;0
A803;2013-02-25;1800;0
A803;2013-02-25;2000;0
A803;2013-02-25;2100;0
A803;2013-02-25;2300;0
A803;2013-02-24;0;0
A803;2013-02-24;100;0
A803;2013-02-24;200;0
A803;2013-02-24;400;0
A803;2013-02-24;500;0
A803;2013-02-24;600;0
A803;2013-02-24;1000;0
A803;2013-02-24;1200;0
A803;2013-02-24;1300;0
A803;2013-02-24;1400;0
A803;2013-02-24;1500;0
A803;2013-02-24;1700;0
A803;2013-02-24;2000;0
A803;2013-02-24;2100;0
A803;2013-02-23;0;0
A803;2013-02-23;400;0
A803;2013-02-23;500;0
A803;2013-02-23;600;0
A803;2013-02-23;800;0
A803;2013-02-23;900;0
A803;2013-02-23;1000;0
A803;2013-02-23;1100;0
A803;2013-02-23;1200;0
A803;2013-02-23;1300;0
A803;2013-02-23;1400;0
A803;2013-02-23;1500;0
A803;2013-02-23;1700;0
A803;2013-02-23;1800;0
A803;2013-02-23;2200;0
A803;2013-02-23;2300;0
A803;2013-02-22;0;0
A803;2013-02-22;100;0
A803;2013-02-22;200;0
A803;2013-02-22;300;0
A803;2013-02-22;400;0
A803;2013-02-22;500;0
A803;2013-02-22;800;0
A803;2013-02-22;900;0
A803;2013-02-22;1000;0
A803;2013-02-22;1100;0
A803;2013-02-22;1400;0
A803;2013-02-22;1500;0
A803;2013-02-22;1700;0
A803;2013-02-22;1800;0
A803;2013-02-22;2200;0
A803;2013-02-21;0;0
A803;2013-02-21;100;0
A803;2013-02-21;200;0
A803;2013-02-21;300;0
A803;2013-02-21;500;0
A803;2013-02-21;700;0
A803;2013-02-21;800;0
A803;2013-02-21;900;0
A803;2013-02-21;1000;0
A803;2013-02-21;1300;0
A803;2013-02-21;1400;0
A803;2013-02-21;1700;0
A803;2013-02-21;1800;0
A803;2013-02-21;1900;0
A803;2013-02-21;2200;0
A803;2013-02-21;2300;0
A803;2013-02-20;200;0
A803;2013-02-20;500;0
A803;2013-02-20;600;0
A803;2013-02-20;800;0
A803;2013-02-20;900;0
A803;2013-02-20;1000;0
A803;2013-02-20;1200;0
A803;2013-02-20;1300;0
A803;2013-02-20;1400;0
A803;2013-02-20;1600;1,8
A803;2013-02-20;1700;3,6
A803;2013-02-20;2100;0
A803;2013-02-20;2200;0
A803;2013-02-19;100;0
A803;2013-02-19;200;0
A803;2013-02-19;300;0
A803;2013-02-19;500;0
A803;2013-02-19;700;0
A803;2013-02-19;800;0
A803;2013-02-19;900;0
A803;2013-02-19;1000;0
A803;2013-02-19;1100;0
A803;2013-02-19;1300;0
A803;2013-02-19;1400;0
A803;2013-02-19;1500;0
A803;2013-02-19;1600;0
A803;2013-02-19;1700;0
A803;2013-02-19;1900;0
A803;2013-02-19;2000;0
A803;2013-02-18;0;0
A803;2013-02-18;200;0
A803;2013-02-18;300;0
A803;2013-02-18;400;0
A803;2013-02-18;500;0
A803;2013-02-18;900;0
A803;2013-02-18;1000;0
A803;2013-02-18;1200;0
A803;2013-02-18;1400;0,2
A803;2013-02-18;1500;0
A803;2013-02-18;1600;0
A803;2013-02-18;1800;0
A803;2013-02-18;1900;0
A803;2013-02-18;2100;0
A803;2013-02-18;2200;0
A803;2013-02-18;2300;0
A803;2013-02-17;0;0
A803;2013-02-17;100;0
A803;2013-02-17;200;0
A803;2013-02-17;300;0
A803;2013-02-17;400;0
A803;2013-02-17;500;0
A803;2013-02-17;700;0
A803;2013-02-17;900;0
A803;2013-02-17;1200;0
A803;2013-02-17;1300;0
A803;2013-02-17;1600;1,6
A803;2013-02-17;1800;3
A803;2013-02-17;2200;0
A803;2013-02-17;2300;0,6
A803;2013-02-16;0;0
A803;2013-02-16;300;0
A803;2013-02-16;500;0
A803;2013-02-16;600;0
A803;2013-02-16;700;0
A803;2013-02-16;800;0
A803;2013-02-16;1200;0
A803;2013-02-16;1300;0
A803;2013-02-16;1400;0
A803;2013-02-16;1500;0
A803;2013-02-16;1600;0
A803;2013-02-16;1800;0
A803;2013-02-16;1900;0
A803;2013-02-15;0;0
A803;2013-02-15;300;0
A803;2013-02-15;400;0
A803;2013-02-15;500;0
A803;2013-02-15;900;0
A803;2013-02-15;1000;0
A803;2013-02-15;1100;0
A803;2013-02-15;1400;0
A803;2013-02-15;1600;0
A803;2013-02-15;1700;0
A803;2013-02-15;2000;0
A803;2013-02-15;2200;0
A803;2013-02-15;2300;0
A803;2013-02-14;0;0
A803;2013-02-14;100;0
A803;2013-02-14;400;0
A803;2013-02-14;1100;0
A803;2013-02-14;1400;0
A803;2013-02-14;1600;0
A803;2013-02-14;1800;0,2
A803;2013-02-14;1900;0
A803;2013-02-14;2100;0
A803;2013-02-14;2200;2,4
A803;2013-02-14;2300;0,8
A803;2013-02-13;200;0
A803;2013-02-13;300;0
A803;2013-02-13;600;0
A803;2013-02-13;800;0
A803;2013-02-13;900;0
A803;2013-02-13;1100;0
A803;2013-02-13;1300;0
A803;2013-02-13;1400;0
A803;2013-02-13;1500;0
A803;2013-02-13;1700;1,2
A803;2013-02-13;1800;0,4
A803;2013-02-13;2100;0
A803;2013-02-13;2200;0
A803;2013-02-13;2300;0
A803;2013-02-12;0;0
A803;2013-02-12;200;0
A803;2013-02-12;500;0
A803;2013-02-12;600;0
A803;2013-02-12;700;0
A803;2013-02-12;800;0
A803;2013-02-12;900;0
A803;2013-02-12;1000;0
A803;2013-02-12;1100;0
A803;2013-02-12;1200;0
A803;2013-02-12;1500;0
A803;2013-02-12;1900;0
A803;2013-02-12;2000;0
A803;2013-02-12;2300;0
A803;2013-02-11;0;0
A803;2013-02-11;100;0
A803;2013-02-11;200;0
A803;2013-02-11;700;0
A803;2013-02-11;800;0
A803;2013-02-11;1100;0
A803;2013-02-11;1200;0
A803;2013-02-11;1300;0
A803;2013-02-11;1400;0
A803;2013-02-11;1600;0
A803;2013-02-11;1700;0
A803;2013-02-11;1800;3,6
A803;2013-02-10;200;0
A803;2013-02-10;400;0
A803;2013-02-10;500;0
A803;2013-02-10;900;0
A803;2013-02-10;1500;0
A803;2013-02-10;1600;0
A803;2013-02-10;1700;0
A803;2013-02-10;2300;0
A803;2013-02-09;200;0
A803;2013-02-09;1000;0
A803;2013-02-09;1200;0
A803;2013-02-09;1300;0
A803;2013-02-09;1400;0
A803;2013-02-09;1600;0
A803;2013-02-09;1700;0,2
A803;2013-02-09;1800;0
A803;2013-02-09;1900;0,2
A803;2013-02-09;2000;0
A803;2013-02-09;2100;0
A803;2013-02-09;2200;0,2
A803;2013-02-08;200;0
A803;2013-02-08;300;0
A803;2013-02-08;500;0
A803;2013-02-08;600;0
A803;2013-02-08;700;0
A803;2013-02-08;1000;0
A803;2013-02-08;1500;0
A803;2013-02-08;1600;0
A803;2013-02-08;1700;0
A803;2013-02-08;1800;0
A803;2013-02-08;1900;0
A803;2013-02-08;2100;0
A803;2013-02-07;0;0
A803;2013-02-07;200;0
A803;2013-02-07;300;0
A803;2013-02-07;600;0
A803;2013-02-07;700;0
A803;2013-02-07;800;0
A803;2013-02-07;900;0
A803;2013-02-07;1000;0
A803;2013-02-07;1100;0
A803;2013-02-07;1400;0
A803;2013-02-07;1800;0
A803;2013-02-07;1900;0
A803;2013-02-07;2000;0
A803;2013-02-07;2100;0
A803;2013-02-07;2200;0
A803;2013-02-06;200;0
A803;2013-02-06;300;0
A803;2013-02-06;400;0
A803;2013-02-06;500;0
A803;2013-02-06;800;0
A803;2013-02-06;1200;0
A803;2013-02-06;1300;0
A803;2013-02-06;1500;0
A803;2013-02-06;1600;0
A803;2013-02-06;1700;0
A803;2013-02-06;1800;0
A803;2013-02-06;2100;0
A803;2013-02-05;0;0
A803;2013-02-05;100;0
A803;2013-02-05;200;0
A803;2013-02-05;300;0
A803;2013-02-05;400;0
A803;2013-02-05;700;0
A803;2013-02-05;800;0
A803;2013-02-05;900;0
A803;2013-02-05;1100;0
A803;2013-02-05;1400;0
A803;2013-02-05;1500;0
A803;2013-02-05;1700;0
A803;2013-02-05;1800;0
A803;2013-02-05;1900;0
A803;2013-02-05;2100;0
A803;2013-02-05;2300;0
A803;2013-02-04;200;0
A803;2013-02-04;300;0
A803;2013-02-04;500;0
A803;2013-02-04;600;0
A803;2013-02-04;1000;0
A803;2013-02-04;1100;0
A803;2013-02-04;1200;0
A803;2013-02-04;1300;0
A803;2013-02-04;1400;0
A803;2013-02-04;1500;0
A803;2013-02-04;1600;0
A803;2013-02-04;1800;0
A803;2013-02-04;1900;0
A803;2013-02-04;2000;0
A803;2013-02-03;0;0
A803;2013-02-03;100;0
A803;2013-02-03;200;0
A803;2013-02-03;600;0
A803;2013-02-03;800;0
A803;2013-02-03;1000;0
A803;2013-02-03;1100;19
A803;2013-02-03;1500;0
A803;2013-02-03;1600;0
A803;2013-02-03;1900;0
A803;2013-02-03;2000;0
A803;2013-02-03;2300;0
A803;2013-02-02;0;0
A803;2013-02-02;200;0
A803;2013-02-02;400;0
A803;2013-02-02;500;0
A803;2013-02-02;600;0
A803;2013-02-02;700;0
A803;2013-02-02;900;0
A803;2013-02-02;1000;0
A803;2013-02-02;1400;8,6
A803;2013-02-02;1700;0
A803;2013-02-02;1800;0
A803;2013-02-02;2200;0
A803;2013-02-02;2300;0
A803;2013-02-01;100;0
A803;2013-02-01;500;0
A803;2013-02-01;600;0
A803;2013-02-01;800;0
A803;2013-02-01;1000;0
A803;2013-02-01;1100;0
A803;2013-02-01;1200;0
A803;2013-02-01;1400;0
A803;2013-02-01;1500;0
A803;2013-02-01;1900;0
A803;2013-02-01;2000;0
A803;2013-02-01;2100;0
A803;2013-01-31;0;0
A803;2013-01-31;400;0
A803;2013-01-31;900;0
A803;2013-01-31;1100;0
A803;2013-01-31;1200;0
A803;2013-01-31;1300;0
A803;2013-01-31;1400;0
A803;2013-01-31;1500;0
A803;2013-01-31;1600;0
A803;2013-01-31;1700;0
A803;2013-01-31;2100;0
A803;2013-01-31;2200;0
A803;2013-01-31;2300;0
A803;2013-01-30;0;0
A803;2013-01-30;100;0
A803;2013-01-30;300;0
A803;2013-01-30;400;0
A803;2013-01-30;500;0
A803;2013-01-30;800;0
A803;2013-01-30;900;0
A803;2013-01-30;1300;0
A803;2013-01-30;1400;0
A803;2013-01-30;1500;0
A803;2013-01-30;1600;0
A803;2013-01-30;1700;0
A803;2013-01-30;1800;0
A803;2013-01-30;1900;0
A803;2013-01-30;2100;0
A803;2013-01-30;2200;0
A803;2013-01-29;0;0
A803;2013-01-29;100;0
A803;2013-01-29;200;0
A803;2013-01-29;300;0
A803;2013-01-29;400;0
A803;2013-01-29;500;0
A803;2013-01-29;600;0
A803;2013-01-29;700;0
A803;2013-01-29;800;0
A803;2013-01-29;900;0
A803;2013-01-29;1400;0
A803;2013-01-29;1500;0
A803;2013-01-29;1600;0
A803;2013-01-29;1700;0
A803;2013-01-29;2100;0
A803;2013-01-29;2300;0
A803;2013-01-28;0;0
A803;2013-01-28;100;0
A803;2013-01-28;200;0
A803;2013-01-28;300;0
A803;2013-01-28;400;0
A803;2013-01-28;500;0
A803;2013-01-28;800;0
A803;2013-01-28;900;0
A803;2013-01-28;1000;0
A803;2013-01-28;1400;0
A803;2013-01-28;1500;0
A803;2013-01-28;1600;0
A803;2013-01-28;1800;0
A803;2013-01-28;1900;0
A803;2013-01-28;2000;0
A803;2013-01-28;2100;0
A803;2013-01-28;2200;0
A803;2013-01-28;2300;0
A803;2013-01-27;100;0
A803;2013-01-27;300;0
A803;2013-01-27;400;0
A803;2013-01-27;600;0
A803;2013-01-27;700;0
A803;2013-01-27;800;0
A803;2013-01-27;1200;0
A803;2013-01-27;1600;0
A803;2013-01-27;1700;0
A803;2013-01-27;1800;0
A803;2013-01-27;2000;0
A803;2013-01-27;2200;0
A803;2013-01-27;2300;0
A803;2013-01-26;300;0
A803;2013-01-26;400;0
A803;2013-01-26;500;0
A803;2013-01-26;800;0
A803;2013-01-26;1000;0
A803;2013-01-26;1200;0
A803;2013-01-26;1400;0
A803;2013-01-26;1500;0
A803;2013-01-26;1600;0
A803;2013-01-26;1700;0
A803;2013-01-26;1800;0
A803;2013-01-26;1900;0
A803;2013-01-26;2100;0
A803;2013-01-26;2200;0
A803;2013-01-25;0;0
A803;2013-01-25;100;0
A803;2013-01-25;300;0
A803;2013-01-25;400;0
A803;2013-01-25;500;0
A803;2013-01-25;700;0
A803;2013-01-25;800;0
A803;2013-01-25;900;0
A803;2013-01-25;1100;0
A803;2013-01-25;1300;0
A803;2013-01-25;1900;0
A803;2013-01-25;2000;0
A803;2013-01-25;2100;0
A803;2013-01-25;2200;0
A803;2013-01-25;2300;0
A803;2013-01-24;0;0
A803;2013-01-24;100;0
A803;2013-01-24;200;0
A803;2013-01-24;300;0
A803;2013-01-24;400;0
A803;2013-01-24;600;0
A803;2013-01-24;700;0
A803;2013-01-24;800;0
A803;2013-01-24;900;0
A803;2013-01-24;1000;0
A803;2013-01-24;1100;0
A803;2013-01-24;1200;0
A803;2013-01-24;1300;0
A803;2013-01-24;1500;0
A803;2013-01-24;1600;0
A803;2013-01-24;1900;0
A803;2013-01-24;2100;1,8
A803;2013-01-24;2200;0,2
A803;2013-01-24;2300;0
A803;2013-01-23;300;0
A803;2013-01-23;400;0
A803;2013-01-23;500;0
A803;2013-01-23;600;0
A803;2013-01-23;700;0
A803;2013-01-23;900;0
A803;2013-01-23;1100;0
A803;2013-01-23;1200;0
A803;2013-01-23;1500;0
A803;2013-01-23;1700;0
A803;2013-01-23;1900;0
A803;2013-01-23;2000;0
A803;2013-01-23;2200;0
A803;2013-01-23;2300;0
A803;2013-01-22;100;0
A803;2013-01-22;300;0
A803;2013-01-22;500;0
A803;2013-01-22;600;0
A803;2013-01-22;1000;0
A803;2013-01-22;1100;0
A803;2013-01-22;1200;0
A803;2013-01-22;1600;0
A803;2013-01-22;1700;0
A803;2013-01-22;1900;0
A803;2013-01-22;2000;0
A803;2013-01-21;0;0
A803;2013-01-21;100;0
A803;2013-01-21;200;0
A803;2013-01-21;300;0
A803;2013-01-21;400;0
A803;2013-01-21;600;0
A803;2013-01-21;700;0
A803;2013-01-21;800;0
A803;2013-01-21;900;0
A803;2013-01-21;1000;0
A803;2013-01-21;1100;0
A803;2013-01-21;1200;0
A803;2013-01-21;1300;0
A803;2013-01-21;1400;0
A803;2013-01-21;1500;0
A803;2013-01-21;1700;0
A803;2013-01-21;1800;0
A803;2013-01-21;2000;0
A803;2013-01-21;2300;0
A803;2013-01-20;0;0
A803;2013-01-20;100;0
A803;2013-01-20;200;0
A803;2013-01-20;300;0
A803;2013-01-20;400;0
A803;2013-01-20;600;0
A803;2013-01-20;800;0
A803;2013-01-20;900;0
A803;2013-01-20;1100;0
A803;2013-01-20;1300;0
A803;2013-01-20;1400;0
A803;2013-01-20;1500;0
A803;2013-01-20;1800;0
A803;2013-01-20;1900;0
A803;2013-01-20;2000;0
A803;2013-01-20;2100;0
A803;2013-01-20;2200;0
A803;2013-01-20;2300;0
A803;2013-01-19;100;0
A803;2013-01-19;200;0
