Country Name;Country Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013
Papua New Guinea;PNG;528.7328459;551.8498363;576.6181752;588.9801638;627.0110223;677.2322668;701.2504898;713.4936873;727.1705041;767.9115605;829.0664124;857.2046467;879.9125159;910.3337688;907.3244774;874.1077894;821.445748;806.2226229;852.1390887;844.9223802;803.5473986;779.8260791;761.4664535;764.9248689;742.1539361;752.0836359;767.8100633;769.922689;773.3421925;744.1097493;704.2630182;752.6907199;835.8881574;963.5254083;995.1210681;937.6411503;984.0532477;920.9387063;863.0161907;856.1482175;813.3285701;791.7729071;770.7813306;768.0531194;769.7005389;798.7311362;797.4563623;834.2101438;868.5533763;900.7274543;948.0603214;1026.167257;1085.320991;1121.286786
Paraguay;PRY;569.5127394;592.9515741;596.5027534;608.2116052;617.1544618;637.9518398;633.4429278;673.0849069;685.0661012;698.8029282;719.1308059;740.4826667;770.7739986;807.5277681;854.377446;890.7675123;934.1237353;1015.301392;1108.138557;1206.677633;1311.045028;1390.792877;1331.653143;1253.353893;1251.097439;1270.125239;1295.568552;1355.162139;1396.319562;1453.447129;1474.040613;1486.839472;1474.66601;1510.151987;1553.067828;1620.977705;1609.659132;1641.334291;1607.413117;1552.295926;1485.216505;1443.060679;1414.072222;1446.35996;1476.213435;1479.403778;1522.006637;1575.577466;1646.017051;1553.003641;1725.7948;1769.675861;1717.887096;1929.09484
Peru;PER;1855.983158;1936.505045;2038.392034;2053.808225;2126.977383;2168.968729;2285.336887;2305.911517;2250.350854;2271.46113;2337.7463;2368.257908;2369.089331;2427.841455;2579.824543;2594.985355;2574.288925;2515.296826;2455.617685;2530.527327;2646.358027;2724.440866;2653.102089;2321.171655;2349.453846;2343.349706;2506.709798;2689.807043;2383.153773;2045.645016;1903.871572;1907.458801;1860.607927;1921.510595;2118.579231;2234.925304;2257.247427;2362.349508;2314.171886;2311.654763;2338.456984;2319.690578;2413.479582;2482.107366;2573.756759;2704.002294;2875.694802;3087.862122;3335.197474;3334.237794;3575.409732;3760.856554;3935.089585;4109.596136
Philippines;PHL;696.0165118;710.9802337;720.5983262;746.5987275;747.9419219;763.1001328;773.0229959;790.38757;805.6523213;819.1523122;825.8384677;845.9444405;866.7482612;917.4381017;923.4841468;947.8371595;1002.986347;1030.318533;1054.239671;1083.562008;1108.513479;1115.444152;1124.616773;1114.85183;1005.467372;907.0853639;913.0907358;927.2434533;963.9975454;997.6627846;1002.436121;972.651431;953.1111666;951.0327393;970.3857416;993.0838847;1027.834372;1057.420252;1028.538041;1037.574629;1060.550031;1068.592392;1084.897352;1116.058959;1167.812024;1200.938178;1241.546615;1301.22125;1332.826879;1325.902811;1403.306336;1430.03859;1501.189073;1581.407551
Poland;POL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4761.104924;4411.411717;4508.509795;4665.166208;4901.730046;5235.380954;5557.782369;5947.728037;6241.790031;6524.722718;6874.077953;6958.850807;7062.572313;7319.116983;7699.50551;7976.116071;8475.41607;9090.729683;9445.833376;9688.079851;10037.99193;10420.33613;10603.37882;10786.24456
Portugal;PRT;3717.607677;3891.913979;4119.507786;4343.909441;4615.481944;4980.480146;5222.817807;5652.593321;6180.664345;6368.636461;7486.80917;8017.181079;8673.185335;9641.657449;9616.766056;8855.636726;9201.246835;9614.133265;9778.783928;10220.05574;10574.11643;10652.44963;10813.60987;10744.92158;10502.45399;10767.80958;11203.50516;11921.65686;12827.81046;13673.94194;14245.14749;14901.71111;15075.7785;14749.68623;14851.97791;15434.52797;15914.27488;16544.64371;17250.02479;17819.66352;18365.04706;18590.36763;18630.97367;18387.76255;18676.15871;18784.48128;19041.84446;19478.09367;19488.78693;18890.37328;19240.20812;18916.52071;18363.6616;18214.51966
Qatar;QAT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;34901.00645;35307.06822;36037.22006;45347.12966;48521.4341;48673.241;50673.26349;51089.71216;53199.53746;52630.10529;57506.23901;54228.83171;58065.50753;57519.7638;57388.74624;55831.14005;58258.25466;60290.17927;59578.81651;59893.77807
Romania;ROM;;;;;;;;;;;;;;;;;;;;;3709.211515;3708.847916;3840.052643;4061.056588;4287.912128;4264.928097;4347.480365;4365.07737;4322.902034;4053.93753;3820.257114;3356.475007;3087.517781;3138.449333;3267.800036;3508.86333;3660.060756;3446.603937;3288.343155;3253.986962;3326.623942;3564.976412;3813.589875;4039.18144;4432.940996;4651.692261;5087.193839;5486.083196;6016.815363;5654.658589;5634.894022;5793.425183;5839.855241;6067.439929
Russian Federation;RUS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5883.527336;5685.046821;5386.067482;4601.401642;4207.309314;3683.023663;3535.063666;3407.361461;3460.781556;3282.788556;3503.706365;3870.321968;4084.68451;4295.174092;4632.135262;4993.746672;5338.412141;5799.067193;6310.513274;6649.101506;6131.119985;6385.816586;6631.528001;6848.743797;6923.493388
Rwanda;RWA;220.987252;207.0666831;226.4162309;200.7349743;172.448272;180.4709598;188.1079652;195.278963;202.5207476;217.8145655;223.8788587;219.9155849;214.1106938;215.0688957;211.6762348;200.9088073;232.5931371;229.6608267;242.5236515;262.3423138;276.2526901;281.7956138;277.9183551;285.1012334;263.3947417;264.2500234;265.9432032;252.6706238;252.6114963;246.2964824;240.6903832;242.7483662;273.8325938;271.4902689;143.0367489;195.6271039;210.6765768;219.7988813;215.9416883;212.0969736;214.8937618;223.8079917;247.6144478;247.3918296;260.9111347;273.7661008;291.8835265;305.6506787;329.9702862;340.4390103;354.9822697;372.288445;393.9254655;401.2182866
Samoa;WSM;;;;;;;;;;;;;;;;;;;;;;;1662.141531;1658.955994;1670.842672;1728.204612;1816.965448;1820.946725;1790.124909;1849.878181;1758.707012;1705.605831;1686.824778;1738.782238;1678.717804;1776.310437;1891.403945;1893.45837;1926.202722;1959.474336;2084.775833;2217.352632;2300.24498;2389.431144;2484.324208;2571.276639;2605.320771;2752.307483;2761.834117;2611.103042;2604.927557;2718.649411;2737.342252;2685.081046
San Marino;SMR;;;;;;;;;;;19789.79494;19979.39414;20615.2742;22004.86573;23097.66846;22421.19883;23713.5668;23931.5627;24264.94914;25256.65853;25702.96589;25550.97566;25326.44837;25316.30948;25832.34107;26249.70158;26689.89081;27231.00482;28051.75227;28666.60175;28906.01574;28981.67053;28822.51563;30936.47695;32693.93924;35345.05466;36727.55636;37322.63481;39813.70239;42981.93748;43309.44838;44908.74657;44064.54535;44772.46368;45893.75279;46193.67269;47409.13373;48666.39021;49311.22662;;;;;
Sao Tome and Principe;STP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;740.6551593;751.5869324;752.4043781;786.6994386;804.0122046;797.1963075;874.2860125;866.7163279;918.043224;927.484482;942.1989245;962.0617109;974.3680483;987.6407351
Saudi Arabia;SAU;;;;;;;;;9495.17707;9690.649522;10423.18769;11972.53298;14126.43177;16913.64029;20502.61943;20464.59535;21845.45102;22109.69506;20674.56529;21395.38775;21432.29199;21064.8769;17574.05875;15163.15471;13868.98526;12588.54185;12616.7053;11605.38923;12078.14552;11655.73004;12204.98051;12891.46008;13078.96449;12718.08848;12493.93051;12269.33611;12495.39703;12676.44374;12885.61051;12569.02313;12837.67381;12446.40919;11929.24194;12265.67733;12845.99776;13303.30974;13667.73742;14182.82681;15115.15099;15144.63518;15994.78056;17050.66523;17706.24135;18060.23408
Senegal;SEN;872.0036155;873.9076865;849.0956913;841.368156;850.0238739;837.4216583;837.424586;803.9682067;830.2860357;753.4693998;793.9274745;768.9660269;793.0825231;726.124301;734.5098122;767.9607536;814.6356848;773.0531084;724.3720978;755.8338393;711.8787373;727.7380805;762.8724286;701.4702011;706.3790649;707.8341684;707.8678025;728.1541327;701.7038521;707.2955849;681.1157132;677.2970116;665.0018955;653.7222944;635.0104083;650.9618572;647.0676362;650.9896954;672.9596699;698.5854384;703.0761616;716.5772532;702.4615326;729.5046331;751.6264904;772.526793;770.2151535;786.3875735;793.1076475;789.8645656;800.4311031;793.6743022;797.4335442;796.1692404
Serbia;SRB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2392.809385;2453.295884;2636.931755;2711.284608;2390.593817;2584.329393;2718.027109;2912.756781;3049.27073;3332.890922;3528.131008;3715.744652;3950.541318;4180.312361;4066.328131;4106.570445;4197.127188;4174.725843;4304.161522
Seychelles;SYC;3313.547237;3064.395027;3235.09693;3473.555875;3588.142184;3462.045218;3846.065628;3771.612158;3959.469535;3866.390055;4112.42198;4657.011474;4841.916489;5168.224411;5129.71189;5192.000164;5927.34068;5466.943621;6521.368589;7446.050254;7040.471127;6389.850704;6255.805801;6094.493437;6318.489386;6969.588131;6908.374094;7162.503564;7494.660183;8269.116348;8770.232859;8916.161474;9434.417348;9873.80185;9634.087036;9379.577044;9697.490221;10730.79843;11407.26411;11394.78027;11464.53864;11194.36377;10991.98843;10457.32032;10196.18191;11060.7976;11896.0496;13026.67952;12465.92763;12279.61123;12651.43874;14016.45794;14269.04104;14875.29949
Sierra Leone;SLE;329.8927989;331.4221758;341.7173398;342.5763739;360.0809576;380.0245555;380.360967;374.2545285;375.2811242;399.9558932;426.2113209;432.2214811;427.0754906;427.3295151;432.4946856;429.7417658;417.8925306;408.2115774;408.0504002;416.2460666;425.9872171;428.0793209;438.4408258;419.4749795;426.1620438;393.1447715;386.771925;402.4684293;363.6861494;358.5850813;366.0450926;373.6764814;304.2455693;311.5413424;308.5581348;285.64084;291.1989655;273.4845782;276.0086267;265.9425615;276.1453598;247.1207285;298.3280616;311.1049035;316.5989987;317.9465763;325.6857466;343.1013615;353.784936;357.8687951;369.7422255;383.5070935;396.3362145;410.4284796
Singapore;SGP;2529.860862;2645.740278;2756.759313;2956.345478;2775.483576;2914.648718;3152.17499;3462.057148;3866.271153;4331.246779;4856.579733;5344.387442;5955.956032;6496.196487;6802.217415;7012.578064;7433.226363;7879.737557;8462.532739;9143.507238;9933.609368;10478.75492;10747.85642;11515.22673;12294.30896;12192.88389;12366.51257;13492.40799;14616.53477;15638.99623;16553.52037;17164.7503;17837.39566;19398.20614;20853.58217;21651.09419;22354.54985;23408.92409;22123.37812;23285.0741;24921.23855;24027.14972;24811.25175;26297.10073;28449.42425;29869.63276;31514.37121;32982.98209;31832.70615;30700.47142;34758.40433;36102.75023;36110.12912;36897.87413
Slovak Republic;SVK;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6781.459476;6884.069141;7282.508469;7685.538225;8187.512136;8667.668558;9001.786489;8974.468938;9095.647118;9415.142728;9862.59112;10403.14353;10950.65326;11665.51421;12628.40507;13973.18895;14721.63295;13924.25311;14582.82824;14957.89723;15171.68208;15371.30572
Slovenia;SVN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12422.63325;12867.49228;13543.78273;14019.32682;14748.21719;15315.6566;15742.5574;16326.24668;16780.13126;17499.15361;18168.14997;19134.58158;20348.72598;20987.0451;19176.50965;19326.32303;19404.39558;18852.57107;18639.05687
Solomon Islands;SLB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;987.0820671;1017.267075;1114.332572;1126.200579;1195.375572;1257.716863;1242.612839;1191.121329;1179.36003;1141.996111;952.9124333;853.7094632;808.1464662;838.5870994;857.5835927;881.9616184;920.7849274;965.2902558;1010.382828;941.260402;992.7194765;1075.384486;1103.83079;1112.846251
Somalia;SOM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
South Africa;ZAF;3543.536948;3566.236243;3682.024145;3853.995112;4062.507046;4325.435898;4420.110915;4637.829624;4728.50547;4846.387997;4991.177236;5086.07254;5053.109629;5165.832537;5360.529634;5332.769854;5336.206277;5220.146699;5265.339306;5346.161318;5568.808;5726.408436;5563.244944;5322.338692;5450.452333;5246.403721;5114.458161;5093.183186;5181.942077;5188.808041;5068.071528;4914.11697;4709.796615;4668.266735;4715.791063;4757.982797;4853.369414;4866.91111;4777.588133;4775.561317;4854.387532;4884.465453;4994.411899;5076.972805;5239.97202;5444.100099;5671.178548;5893.540094;5996.844791;5820.682085;5910.694854;6010.440853;6051.34136;6090.295443
South Asia;SAS;228.930471;233.3718721;236.007694;243.5352715;256.587127;248.3789863;245.1200982;255.017755;260.0306437;269.1645577;278.1620698;274.1896803;263.97187;267.7798084;267.5502894;280.6526856;280.6583174;291.6498256;301.8703737;285.4292904;296.9147724;307.707459;311.9884022;325.6563919;331.5538053;341.5774289;349.98047;356.5139422;378.6653966;390.6967313;403.0523245;401.7871081;415.8157581;425.0865585;441.8553833;463.3015153;485.7053561;494.7586017;512.9146941;543.1147524;555.4908193;570.0298319;581.6059942;613.9396782;650.4427973;696.8783165;746.4082964;802.5393221;822.1734505;873.2400476;940.0432954;986.1110893;1023.427351;1076.812577
Spain;ESP;6158.891502;6824.328125;7434.864614;8077.199221;8421.873134;8851.862996;9396.556607;9684.478998;10189.25073;10987.99456;11540.49093;11943.84847;12800.7984;13673.20289;14302.92093;14228.13544;14531.05183;14766.59863;14778.4684;14654.00815;14882.49745;14744.03943;14848.24752;15039.87881;15245.84805;15542.82606;15999.84185;16845.75492;17665.05035;18481.64732;19151.4015;19594.30363;19711.23007;19447.35227;19857.3297;20357.20682;20853.43667;21565.91058;22415.98617;23300.96169;24328.06337;24995.527;25296.04959;25634.56939;25993.9451;26510.05808;27153.72642;27660.35192;27526.36282;26308.56633;26191.33408;25937.24067;25378.99685;25150.3145
Sri Lanka;LKA;336.7178868;341.56006;345.2630326;349.3030882;352.262847;352.7552453;361.5704819;376.1704443;388.4011062;409.4949779;416.3435517;415.9349381;408.7200322;429.877267;439.9239007;459.5407709;467.2161853;483.1223697;501.5163657;523.2328869;543.4936708;570.6009418;580.5849399;599.8109416;622.8814188;644.1548495;660.3318611;661.6341032;668.7632027;674.9504099;710.1279605;731.9532809;757.1868095;799.3411662;832.5450772;866.4695906;889.5852754;934.739924;967.4039879;994.6056033;1051.743097;1052.291594;1086.841667;1136.269541;1181.988186;1242.40435;1323.260064;1400.435182;1470.698567;1505.39568;1610.084837;1724.81198;1883.00279;2004.255223
St. Kitts and Nevis;KNA;;;;;;;;;;;;;;;;;;3248.533077;3507.720633;3852.305199;4192.663179;4261.613563;4215.750714;4196.479088;4658.429289;4989.253769;5615.158734;6154.848395;6763.346823;7312.584084;7482.415946;7479.596502;7661.537977;8078.64485;8385.375375;8586.52474;9042.324945;9545.828096;9544.94222;9920.055722;10015.97214;10362.34859;10390.87167;9967.804948;10267.05661;11053.74455;11543.59785;11716.52427;12049.40041;11238.28716;10746.61996;10801.07797;10546.63976;10867.67193
St. Lucia;LCA;;;;;;;;;;;;;;;;;;;;;2625.871105;2681.476704;2360.564963;2429.07035;2958.255809;2743.510947;3097.662908;3099.479655;3411.527331;3654.45441;4442.159446;4496.716494;4752.27935;4818.269155;4830.565193;4929.055209;5129.030767;5080.431888;5330.058145;5385.162001;5556.002508;5292.956667;5240.49896;5439.775687;5820.674962;5655.523682;6037.797025;5921.603293;6036.402113;5989.929423;5854.239605;5864.968247;5720.247534;5651.698654
St. Vincent and the Grenadines;VCT;1515.481935;1561.028036;1598.036261;1480.811034;1518.750296;1516.221767;1500.720904;1344.238141;1417.542172;1443.387523;1581.899006;1611.340068;2005.096992;1762.471391;1589.066951;1452.159483;1585.846887;1613.955784;1788.040274;1830.256516;1850.304918;1946.827423;2023.768254;2096.73394;2204.080429;2322.441007;2460.228068;2555.030401;2910.68626;2967.982387;3105.323571;3115.695768;3344.213676;3346.504951;3245.040215;3277.759847;3323.039256;3766.847815;3964.653033;4140.983157;4105.944227;4172.567835;4429.738604;4761.438926;4949.790309;5064.218126;5444.258672;5617.306756;5703.709727;5579.334132;5388.281147;5360.370634;5422.055829;5512.278933
Sub-Saharan Africa (developing only);SSA;691.8570464;686.9110775;712.1257266;738.4999929;761.3762222;789.7071161;790.2479111;782.5739539;790.2275688;827.9765699;872.3668066;905.2028461;903.9979764;918.1758701;959.3320097;940.7774687;957.2412317;948.615947;929.3434935;938.0556958;948.6816753;937.7026144;915.0917069;879.2625072;878.3033079;865.3170404;843.9457977;827.6374102;837.4135315;839.2498005;828.7236623;805.3602896;771.7286339;750.9319076;745.6211193;750.8629791;767.4170807;773.3157936;769.7389472;766.7750939;772.0059257;778.3011506;786.706432;799.1449873;850.5942997;874.0428131;908.9312463;945.3086668;964.2262601;958.2981813;981.8377057;995.7939165;1005.023155;1018.814044
Sudan;SDN;507.9823725;494.9461925;515.2522486;487.2031186;468.6720223;486.6567748;456.1508848;449.543041;445.2220541;438.3174487;450.6851048;447.1990888;411.8651248;401.9433044;434.1516182;486.5729419;549.5074574;564.8176632;513.9345172;472.0100112;463.2568029;480.9733423;492.4233796;485.9097976;446.9386009;406.3937961;416.552974;463.4340899;450.2140847;477.7250892;439.2778528;458.6371191;474.1287834;480.6788332;470.9370909;484.6950285;499.0586419;536.8352225;545.0182626;546.8860811;565.7730986;585.9103314;606.1850915;634.7367367;640.8093156;669.3966849;716.00144;775.986809;777.0115628;780.1572356;785.6977294;832.3144819;837.2901905;771.0784179
Suriname;SUR;;;;;;;;;;;;;;;;3829.933797;3704.551639;4080.296663;4383.899162;4109.222037;3884.838161;3883.89403;3792.534602;3659.652116;3492.035634;3393.365274;3230.854148;2730.513671;2919.993503;3186.91762;3120.566394;3159.842322;3109.673771;2845.839655;2899.693617;2892.417697;2889.768626;3014.344144;3020.022202;2952.766854;2909.936404;2999.72073;3084.477563;3224.4047;3476.253539;3590.541042;3686.699136;3835.309737;3955.944106;4037.552114;4207.062877;4388.522625;4480.125739;4568.685095
Swaziland;SWZ;;;;;;;;;;;880.6292802;973.5501305;996.7629663;1054.684748;1082.042468;1195.58307;1134.771674;1111.076838;1091.257701;1090.99442;1190.136988;1324.992197;1302.747104;1280.04344;1315.453432;1316.495769;1419.027086;1557.155909;1589.188857;1724.56389;2017.02131;1995.804766;2013.226126;2034.798657;2043.928906;2099.85191;2133.844821;2151.42262;2160.378944;2182.842149;2188.763012;2191.350441;2214.999057;2252.656329;2303.673632;2339.300374;2387.143688;2434.373692;2451.223147;2440.110572;2445.085642;2390.750829;2399.529792;2429.777512
Sweden;SWE;14909.56984;15682.61047;16260.56678;17030.65163;18056.97816;18571.27807;18780.01586;19263.69203;19852.6683;20701.22803;22806.2852;22863.85621;23318.14305;24201.65164;24903.30225;25437.79018;25613.62588;25115.40829;25481.02176;26401.81608;26796.18876;26885.80508;27205.95463;27710.49315;28856.28471;29431.03671;30152.91313;31060.37944;31709.1564;32334.52161;32327.80922;31740.24639;31189.03564;30367.88807;31385.35451;32477.53861;32918.07271;33853.46498;35264.79875;36833.63342;38515.91492;39013.19703;39692.77996;40488.80994;42072.34511;43085.42041;44852.32174;46036.86393;45425.15758;42704.66112;44877.98056;45727.09772;45260.11243;45550.59164
Switzerland;CHE;;;;;;;;;;;;;;;;;;;;;42657.36658;43104.00124;42291.75937;42379.92716;43498.42009;44897.74038;45494.856;45926.78576;47084.75946;48728.32032;50002.79309;48929.48822;48371.82951;47872.91157;48095.84923;48005.26034;48081.00405;49074.30146;50369.53948;50953.7096;52667.59408;53092.46177;52767.90682;52403.89615;53524.50296;54798.57348;56640.94995;58461.27785;59037.65245;57062.91041;58139.72067;58534.41971;58558.56932;59008.73412
Syrian Arab Republic;SYR;563.0650697;604.3480895;728.7504913;644.5826554;681.8635524;675.0906328;603.1670757;631.6678863;633.712685;727.7884761;676.822915;719.0728497;868.838102;767.8650063;921.1645835;1064.291301;1141.914349;1090.357245;1146.499237;1148.517224;1242.454335;1313.488047;1294.440109;1267.156409;1173.998863;1204.483866;1108.207165;1094.211935;1201.829619;1061.710897;1109.498118;1162.908816;1282.569397;1311.71649;1373.329424;1412.530894;1433.874224;1419.053545;1468.068491;1380.093293;1385.428885;1428.704908;1486.851746;1469.503734;1537.347177;1588.505672;1611.382737;1637.357081;;;;;;
Tajikistan;TJK;;;;;;;;;;;;;;;;;;;;;;;;;;774.3944008;775.8304792;741.4917393;817.6526572;742.0535252;718.5375329;652.702603;454.5541448;373.6753859;289.6571175;250.1548898;205.6058836;206.4657491;214.669339;219.6269275;234.3381538;254.0037405;276.3920967;300.8990029;325.2019011;339.7644428;355.7659246;375.0750618;395.5704111;401.1111606;417.1060527;437.2224322;458.6208503;480.6260031
Tanzania;TZA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;288.3564496;290.1080852;300.8295967;297.1420999;289.035458;282.9716157;278.4255683;279.9384279;284.7286801;287.2674332;290.6501129;297.3485265;304.3592864;314.5469129;328.5247912;342.0495763;359.0366113;374.9992699;389.0816582;404.9782986;415.1721206;424.6995679;438.3155849;458.9540911;468.1755379;487.301942
Thailand;THA;;;;;;436.6088584;470.8430372;496.4260972;521.1375911;539.2315401;583.5141697;594.6531614;602.6556071;646.0759472;657.0122087;672.1561753;717.0632239;769.4499104;829.9114974;855.9130806;881.7383336;915.4535477;946.2806846;980.8419579;1018.48266;1046.527732;1084.201334;1165.638016;1297.373404;1432.677977;1571.573453;1688.124355;1809.498469;1945.017641;2104.542831;2279.742078;2390.841701;2332.799823;2063.762459;2130.362241;2205.775392;2227.650024;2319.307074;2458.298364;2590.193117;2689.953147;2813.027203;2946.295851;3014.5447;2940.223579;3163.903845;3158.066671;3389.577241;3437.841215
Timor-Leste;TMP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;434.7537855;507.6553409;578.6968156;523.4086952;492.6512417;477.9417842;499.5477618;463.3816796;508.0736857;570.829563;634.3935294;682.5964373;745.0071047;783.4635093;
Togo;TGO;272.5283794;302.4373362;310.8864418;322.6279141;361.9947433;406.568787;428.4239967;432.1558608;432.7945816;458.6606863;452.3202095;437.8048114;458.2082883;464.2717916;475.705932;476.4344276;456.4325784;477.7069307;518.5496565;479.4018456;533.5403942;499.1201034;464.2280748;422.9589887;430.2508672;438.4198053;430.7381786;419.3325126;433.8006616;438.5523582;425.6076604;411.7452825;385.6681421;319.6633873;358.8492878;377.6989173;400.9951925;447.2318183;425.9371631;425.4349962;411.3618221;394.3368817;380.6769916;389.2595008;387.279668;381.7820197;387.078589;385.8360923;384.3647548;387.6934599;392.8550565;401.4547814;414.2697098;424.3518576
Tonga;TON;;;;;;;;;;;;;;;;;;;;;;1605.659463;1677.640986;1709.220224;1737.747241;1849.450057;1884.701733;1935.750012;1893.62499;1895.702799;1852.79662;1968.425709;1970.863349;2042.031694;2139.760269;2214.188646;2207.740639;2196.707917;2246.730968;2322.78256;2388.679235;2461.097472;2530.29829;2569.100626;2578.265976;2622.949225;2564.083672;2441.845699;2448.137823;2512.523142;2582.70325;2645.578797;2658.133626;2661.735204
Trinidad and Tobago;TTO;4452.603556;4978.601835;5029.909006;5237.116436;5569.956594;5552.377504;5730.629081;5809.683674;6076.259016;6199.717839;6363.493769;6359.990541;6641.658623;6656.491906;6809.745268;6811.772152;7147.954186;7694.186279;8349.62088;8528.071867;9274.474134;9547.207062;9772.554457;8732.390792;8108.792937;7673.612037;7339.748166;6939.191739;6613.914737;6512.067907;6565.483847;6697.696474;6547.02105;6416.25635;6613.417595;6849.301866;7100.588076;7279.246746;7833.183057;8162.486931;8641.314266;8964.272171;9641.894634;10980.75147;11788.44698;12405.05615;14039.00078;14632.80011;15055.56675;14328.29981;14297.84295;14016.19479;14183.1197;14370.17479
Tunisia;TUN;;;;;;988.4627925;1000.69802;981.2623822;1061.401557;1090.121274;1119.707855;1218.661327;1411.530635;1377.728826;1460.515489;1532.320023;1615.210706;1628.517742;1687.600597;1750.360359;1830.644388;1881.145121;1823.457522;1860.189115;1928.745933;1976.561735;1887.574225;1963.716087;1921.900062;1930.635509;2034.098624;2071.901982;2188.456049;2214.908453;2229.772439;2238.437787;2363.620221;2458.254207;2543.174624;2662.184729;2759.380504;2846.184307;2865.863134;2992.136024;3130.700932;3218.961081;3367.691436;3543.382771;3673.930307;3766.127555;3848.870968;3783.852456;3922.125555;3980.755699
Turkey;TUR;2345.644319;2315.940722;2387.404135;2543.407979;2620.634506;2633.157089;2862.109187;2930.109208;3058.224597;3110.610587;3137.05122;3233.925766;3391.467048;3418.548564;3524.367277;3689.208983;3982.152929;4025.506277;3995.148066;3881.465288;3700.797133;3791.495608;3836.014526;3934.776603;4105.932946;4189.575539;4393.227577;4717.698897;4738.52929;4668.083068;5012.894435;4964.718764;5130.27;5435.361964;5100.654061;5417.040846;5726.755035;6065.816403;6111.104391;5816.681037;6119.231305;5687.243709;5952.181566;6178.542979;6665.307426;7129.584877;7522.97187;7775.593929;7730.382781;7266.694428;7833.528581;8413.318381;8483.333977;8722.92227
Turkmenistan;TKM;;;;;;;;;;;;;;;;;;;;;;;;;;;;1646.668784;1782.860791;1663.264857;2191.983628;2033.195161;1680.084848;1658.319719;1336.742661;1213.098551;1270.209388;1107.678001;1170.31708;1346.831339;1404.083552;1448.870881;1437.31097;1469.008776;1526.426355;1706.956726;1872.954328;2055.838693;2329.524193;2441.215397;2632.427447;2981.138427;3269.673054;3556.981369
Tuvalu;TUV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1781.977334;1835.690337;1877.143051;1944.693157;2135.338571;2019.903075;1891.902882;2073.544014;2385.731556;2338.402682;2304.642685;2329.442742;2497.587828;2399.22453;2353.042276;2252.892886;2292.095972;2429.66797;2617.201598;2496.084645;2423.261486;2623.569044;2623.881334;2653.63813
Uganda;UGA;;;;;;;;;;;;;;;;;;;;;;;199.4711833;204.5777552;197.4967153;184.7166335;179.0945123;179.6179323;187.5055141;192.3371733;197.6395739;201.4783259;201.3528084;210.9109795;217.1451519;234.4661757;247.7695995;252.4250835;256.7175622;268.8106999;268.4868322;273.2595621;287.3257293;295.723316;305.2913969;313.79899;336.0984315;352.3090256;370.3357604;384.0695777;390.5821585;414.2162763;418.23556;417.7432042
Ukraine;UKR;;;;;;;;;;;;;;;;;;;;;;;;;;;;2677.486537;2734.050252;2826.119697;2640.726061;2413.578885;2173.225565;1863.026172;1442.897981;1276.916798;1159.469;1134.979086;1123.410135;1131.784848;1210.685742;1335.429219;1418.901018;1564.924702;1767.639661;1828.717626;1975.525333;2144.35133;2205.581528;1887.516186;1974.621182;2084.782407;2094.120138;2138.275806
United Arab Emirates;ARE;;;;;;;;;;;;;;;;74832.17178;74512.59485;77961.81098;67115.96858;72490.17069;81947.24448;79801.93839;70246.55145;63630.67075;62978.13495;57563.44108;46218.86636;45009.8455;41260.54493;43692.61198;48855.46374;46654.23968;45700.43848;43916.95924;44610.71066;45278.80059;45490.33617;46609.48495;44292.34968;43370.30765;45968.99982;45038.33809;44819.75753;46661.38888;47081.15807;43533.89178;40689.0046;35309.64196;31070.35638;25933.24398;24099.22789;23907.07558;24262.74599;25140.75659
United Kingdom;GBR;13478.91738;13721.06578;13785.78809;14224.33763;14844.16012;15160.44562;15386.07216;15657.09117;16201.92713;16465.85478;18110.37173;18662.82468;19385.94905;20613.58326;20081.49868;19771.81694;20375.58533;20911.46297;21774.06821;22554.36081;22038.71323;21844.37428;22305.7549;23235.17137;23722.262;24507.56581;25223.63271;26566.03279;28080.05411;28712.25243;28780.29831;28336.71574;28386.49783;29067.718;30160.79979;30842.28755;31584.27106;32307.18746;33344.10891;34280.35984;35445.46863;36250.10234;36982.16594;38393.36969;39112.34009;39934.90462;40848.40081;41567.40253;41104.59734;39036.35005;39471.85202;39808.81545;39793.51328;40224.93734
